Material_ID,Name,Calorie,Protein,Lipids,Fiber,Carbohydrates,SaltContent
7154,りんご　ジャム,203,0.2,0.1,0.8,52.7,0
8001,えのきたけ　生,34,2.7,0.2,3.9,7.6,0
8002,えのきたけ　ゆで,34,2.8,0.1,4.5,7.8,0
8037,えのきたけ　油いため,71,3,3.9,4.6,8.8,0
8003,えのきたけ　味付け瓶詰,76,3.6,0.3,4.1,16.9,4.3
8054,あらげきくらげ　生,14,0.7,0.1,5.6,5.4,0
8004,あらげきくらげ　乾,184,6.9,0.7,79.5,77,0.1
8005,あらげきくらげ　ゆで,38,1.2,0.1,16.3,16.1,0
8038,あらげきくらげ　油いため,110,2.3,5.2,28.6,27.8,0
8006,きくらげ　乾,216,7.9,2.1,57.4,71.1,0.1
8007,きくらげ　ゆで,14,0.6,0.2,5.2,5.2,0
8008,しろきくらげ　乾,170,4.9,0.7,68.7,74.5,0.1
8009,しろきくらげ　ゆで,15,0.4,Tr,6.4,6.7,0
8010,くろあわびたけ　生,28,3.7,0.4,4.1,4.9,0
8039,しいたけ　生しいたけ　菌床栽培　生,25,3.1,0.3,4.9,6.4,0
8040,しいたけ　生しいたけ　菌床栽培　ゆで,22,2.5,0.4,4.4,5.1,0
8041,しいたけ　生しいたけ　菌床栽培　油いため,65,3.3,4.1,4.7,7.3,0
8057,しいたけ　生しいたけ　菌床栽培　天ぷら,201,3.4,14,4.4,17.8,0.1
8042,しいたけ　生しいたけ　原木栽培　生,34,3.1,0.4,5.5,7.6,0
8043,しいたけ　生しいたけ　原木栽培　ゆで,27,2.4,0.4,4.8,5.9,0
8044,しいたけ　生しいたけ　原木栽培　油いため,84,3.8,5.4,6.4,8.8,0
8013,しいたけ　乾しいたけ　乾,258,21.2,2.8,46.7,62.5,0
8014,しいたけ　乾しいたけ　ゆで,40,3.1,0.3,6.7,9.9,0
8053,しいたけ　乾しいたけ　甘煮,116,3.3,0.4,6.7,28.9,2.6
8015,はたけしめじ　生,25,2.6,0.3,2.7,4.5,0
8045,はたけしめじ　ゆで,25,2.6,0.3,4.6,5.1,0
8016,ぶなしめじ　生,26,2.7,0.5,3,4.8,0
8017,ぶなしめじ　ゆで,22,2.7,0.2,4.2,5.2,0
8046,ぶなしめじ　油いため,65,3,5.5,3.7,4.8,0
8055,ぶなしめじ　素揚げ,168,3.9,14.3,6.2,10.1,0
8056,ぶなしめじ　天ぷら,248,3.4,17.1,4.8,23.2,0.1
8018,ほんしめじ　生,21,2.5,0.4,1.9,2.8,0
8047,ほんしめじ　ゆで,26,2.8,0.6,3.3,4.1,0
8019,たもぎたけ　生,23,3.6,0.3,3.3,3.7,0
8020,なめこ　株採り　生,21,1.8,0.2,3.4,5.4,0
8021,なめこ　株採り　ゆで,22,1.6,0.1,2.8,5.1,0
8058,なめこ　カットなめこ　生,14,1.1,0.1,1.9,3.6,0
8022,なめこ　水煮缶詰,13,1,0.1,2.5,3.2,0
8023,ぬめりすぎたけ　生,23,2.3,0.4,2.5,4.1,0
8024,うすひらたけ　生,37,6.1,0.2,3.8,4.8,0
8025,エリンギ　生,31,2.8,0.4,3.4,6,0
8048,エリンギ　ゆで,32,3.2,0.5,4.8,6.5,0
8049,エリンギ　焼き,41,4.2,0.5,5.4,9.1,0
8050,エリンギ　油いため,69,3.2,3.7,4.2,8.1,0
8026,ひらたけ　生,34,3.3,0.3,2.6,6.2,0
8027,ひらたけ　ゆで,33,3.4,0.2,3.7,6.6,0
8028,まいたけ　生,22,2,0.5,3.5,4.4,0
8029,まいたけ　ゆで,27,1.6,0.5,4.3,6.4,0
8051,まいたけ　油いため,67,2.6,4.4,4.7,6.8,0
8030,まいたけ　乾,273,21.9,3.9,40.9,59.9,0
8031,マッシュルーム　生,15,2.9,0.3,2,2.1,0
8032,マッシュルーム　ゆで,20,3.8,0.2,3.3,3.7,0
8052,マッシュルーム　油いため,57,3.6,4.5,3.4,4.5,0
8033,マッシュルーム　水煮缶詰,18,3.4,0.2,3.2,3.3,0.9
8034,まつたけ　生,32,2,0.6,4.7,8.2,0
8036,やなぎまつたけ　生,20,2.4,0.1,3,4,0
9001,あおさ　素干し,201,22.1,0.6,29.1,41.7,9.9
9002,あおのり　素干し,249,29.4,5.2,35.2,41,8.1
9003,あまのり　ほしのり,276,39.4,3.7,31.2,38.7,1.5
9004,あまのり　焼きのり,297,41.4,3.7,36,44.3,1.3
9005,あまのり　味付けのり,301,40,3.5,25.2,41.8,4.3
9006,あらめ　蒸し干し,183,12.4,0.7,48,56.2,5.8
9007,いわのり　素干し,228,34.8,0.7,36.4,39.1,5.3
9012,うみぶどう　生,6,0.5,0.1,0.8,1.2,0.8
9008,えごのり　素干し,179,9,0.1,53.3,62.2,6.1
9009,えごのり　おきうと,7,0.3,0.1,2.5,2.5,0.1
9010,おごのり　塩蔵　塩抜き,26,1.3,0.1,7.5,8.8,0.3
9011,かわのり　素干し,247,38.1,1.6,41.7,41.7,0.2
9013,えながおにこんぶ　素干し,224,11,1,24.9,55.7,6.1
9014,がごめこんぶ　素干し,216,7.9,0.5,34.2,62.1,7.6
9015,ながこんぶ　素干し,205,8.3,1.5,36.8,58.5,7.6
9016,ほそめこんぶ　素干し,227,6.9,1.7,32.9,62.9,6.1
9017,まこんぶ　素干し　乾,170,5.8,1.3,32.1,64.3,6.6
9056,まこんぶ　素干し　水煮,28,1.1,0.3,8.7,11.6,0.9
9018,みついしこんぶ　素干し,235,7.7,1.9,34.8,64.7,7.6
9019,りしりこんぶ　素干し,211,8,2,31.4,56.5,6.9
9020,刻み昆布,119,5.4,0.5,39.1,50.2,10.9
9021,削り昆布,177,6.5,0.9,28.2,50.2,5.3
9022,塩昆布,193,16.9,0.4,13.1,37,18
9023,つくだ煮,150,6,1,6.8,33.3,7.4
9024,すいぜんじのり　素干し　水戻し,10,1.5,Tr,2.1,2.1,0
9025,てんぐさ　素干し,194,16.1,1,47.3,53.8,4.8
9026,てんぐさ　ところてん,2,0.2,0,0.6,0.6,0
9027,てんぐさ　角寒天,159,2.4,0.2,74.1,74.1,0.3
9028,てんぐさ　寒天,3,Tr,Tr,1.5,1.5,0
9049,てんぐさ　粉寒天,160,0.2,0.3,79,81.7,0.4
9029,とさかのり　赤とさか　塩蔵　塩抜き,19,1.5,0.1,4,5.1,0.7
9030,とさかのり　青とさか　塩蔵　塩抜き,17,0.9,0.2,4.1,4.9,0.8
9050,ひじき　ほしひじき　ステンレス釜　乾,180,9.2,3.2,51.8,58.4,4.7
9051,ひじき　ほしひじき　ステンレス釜　ゆで,11,0.7,0.3,3.7,3.4,0.1
9052,ひじき　ほしひじき　ステンレス釜　油いため,51,0.8,4.7,4.5,4.1,0.2
9053,ひじき　ほしひじき　鉄釜　乾,186,9.2,3.2,51.8,56,4.7
9054,ひじき　ほしひじき　鉄釜　ゆで,13,0.7,0.3,3.7,3.4,0.1
9055,ひじき　ほしひじき　鉄釜　油いため,54,0.8,4.7,4.5,4.1,0.2
9032,ひとえぐさ　素干し,172,16.6,1,44.2,46.3,11.4
9033,ひとえぐさ　つくだ煮,148,14.4,1.3,4.1,21.1,5.8
9034,ふのり　素干し,207,13.8,1,43.1,57.8,6.9
9035,まつも　素干し,252,27.9,4.9,28.5,40.8,3.3
9036,むかでのり　塩蔵　塩抜き,12,0.6,0.1,4.2,4.2,0.6
9037,（もずく類）　おきなわもずく　塩蔵　塩抜き,7,0.3,0.2,2,2,0.6
9038,（もずく類）　もずく　塩蔵　塩抜き,4,0.2,0.1,1.4,1.4,0.2
9039,わかめ　原藻　生,24,1.9,0.2,3.6,5.6,1.5
9040,わかめ　乾燥わかめ　素干し,164,13.6,1.6,32.7,41.3,16.8
9041,わかめ　乾燥わかめ　素干し　水戻し,22,2,0.3,5.8,5.9,0.7
9042,わかめ　乾燥わかめ　板わかめ,200,16.7,1.2,31.7,47.4,9.9
9043,わかめ　乾燥わかめ　灰干し　水戻し,9,1.1,0.1,2.2,2.2,0.1
9044,わかめ　カットわかめ　乾,186,17.9,4,39.2,42.1,23.5
9058,わかめ　カットわかめ　水煮　（沸騰水で短時間加熱したもの）,17,1.3,0.8,3.2,3.8,0.8
9059,わかめ　カットわかめ　水煮の汁,0,-,-,0,0.1,0.2
9045,わかめ　湯通し塩蔵わかめ　塩抜き　生,16,1.5,0.3,2.9,3.4,1.4
9057,わかめ　湯通し塩蔵わかめ　塩抜き　ゆで,7,0.6,0.1,1.1,1.4,0.3
9046,わかめ　くきわかめ　湯通し塩蔵　塩抜き,18,1.1,0.3,5.1,5.5,7.9
9047,わかめ　めかぶわかめ　生,14,0.9,0.6,3.4,3.4,0.4
10001,あいなめ　生,105,19.1,3.4,0,0.1,0.4
10002,あこうだい　生,86,16.8,2.3,0,0.1,0.2
10003,まあじ　皮つき　生,112,19.7,4.5,0,0.1,0.3
10389,まあじ　皮なし　生,108,19.7,4.1,0,0.2,0.3
10004,まあじ　皮つき　水煮,136,22.4,5.9,0,0.1,0.3
10005,まあじ　皮つき　焼き,157,25.9,6.4,0,0.1,0.4
10390,まあじ　皮つき　フライ,270,20.1,18.2,-,7.9,0.4
10006,まあじ　開き干し　生,150,20.2,8.8,0,0.1,1.7
10007,まあじ　開き干し　焼き,194,24.6,12.3,0,0.1,2
10391,まあじ　小型　骨付き　生,114,17.8,5,0,0.1,0.3
10392,まあじ　小型　骨付き　から揚げ,268,24,18.6,-,3.5,0.3
10393,まるあじ　生,133,22.1,5.6,0,0.2,0.2
10394,まるあじ　焼き,175,28.7,7.7,0,0.2,0.2
10008,にしまあじ　生,156,19.6,9.1,0,0.1,0.4
10009,にしまあじ　水煮,160,21.7,8.8,0,0.1,0.5
10010,にしまあじ　焼き,186,24.7,10.4,0,0.1,0.6
10011,むろあじ　生,147,23.6,6.9,0,0.4,0.1
10012,むろあじ　焼き,167,29.7,6.2,0,0.6,0.2
10013,むろあじ　開き干し,140,22.9,6.2,0,0.1,2.1
10014,むろあじ　くさや,223,49.9,3,0,0.3,4.1
10015,あなご　生,146,17.3,9.3,0,Tr,0.4
10016,あなご　蒸し,173,17.6,12.7,0,Tr,0.3
10017,あまご　養殖　生,102,18.3,3.6,0,0.1,0.1
10018,あまだい　生,102,18.8,3.6,0,Tr,0.2
10019,あまだい　水煮,113,20.7,4,0,Tr,0.2
10020,あまだい　焼き,110,22.5,2.6,0,Tr,0.3
10021,あゆ　天然　生,93,18.3,2.4,0,0.1,0.2
10022,あゆ　天然　焼き,149,26.6,6.8,0,0.1,0.3
10023,あゆ　天然　内臓　生,180,9.5,17.5,0,0.3,0.2
10024,あゆ　天然　内臓　焼き,161,23,10.1,0,0.4,0.4
10025,あゆ　養殖　生,138,17.8,7.9,0,0.6,0.1
10026,あゆ　養殖　焼き,202,22.6,15.1,0,0.8,0.2
10027,あゆ　養殖　内臓　生,485,7.4,55,0,0.3,0.2
10028,あゆ　養殖　内臓　焼き,500,15.2,52.3,0,0.4,0.3
10029,あゆ　うるか,157,11.4,13.1,0,1.8,13
10030,アラスカめぬけ　生,96,17.2,3.4,0,0.1,0.2
10031,あんこう　生,54,13,0.2,0,0.3,0.3
10032,あんこう　きも　生,401,10,41.9,0,2.2,0.3
10033,いかなご　生,111,17.2,5.5,0,0.1,0.5
10034,いかなご　煮干し,218,43.1,6.1,0,1.5,7.1
10035,いかなご　つくだ煮,271,29.4,4.6,0,30.7,5.6
10036,いかなご　あめ煮,268,25.6,3.7,0,35.8,4.3
10037,いさき　生,116,17.2,5.7,0,0.1,0.4
10038,いしだい　生,138,19.5,7.8,0,Tr,0.1
10039,いとよりだい　生,85,18.1,1.7,0,0.1,0.2
10040,いとよりだい　すり身,90,16.7,0.4,0,5.1,0.7
10041,いぼだい　生,132,16.4,8.5,0,Tr,0.5
10042,うるめいわし　生,124,21.3,4.8,0,0.3,0.2
10043,うるめいわし　丸干し,219,45,5.1,0,0.3,5.8
10044,かたくちいわし　生,171,18.2,12.1,0,0.3,0.2
10045,かたくちいわし　煮干し,298,64.5,6.2,0,0.3,4.3
10046,かたくちいわし　田作り,304,66.6,5.7,0,0.3,1.8
10047,まいわし　生,156,19.2,9.2,0,0.2,0.2
10048,まいわし　水煮,182,22.4,8.7,0,0.2,0.2
10049,まいわし　焼き,199,25.3,9.4,0,0.2,0.3
10395,まいわし　フライ,384,20,30.3,-,10.7,0.4
10050,まいわし　塩いわし,143,16.8,9.6,0,0.4,6.1
10051,まいわし　生干し,217,20.6,16,0,1.1,1.8
10052,まいわし　丸干し,177,32.8,5.5,0,0.7,3.8
10053,めざし　生,206,18.2,18.9,0,0.5,2.8
10054,めざし　焼き,200,23.7,15,0,0.7,3.6
10396,しらす　生,67,15,1.3,0,0.1,1
10445,しらす　釜揚げしらす,84,17.6,1.7,0,Tr,2.1
10055,しらす干し　微乾燥品,113,24.5,2.1,0,0.1,4.2
10056,しらす干し　半乾燥品,187,40.5,3.5,0,0.5,6.6
10057,たたみいわし,348,75.1,5.6,0,0.7,2.2
10058,みりん干し　かたくちいわし,330,44.3,7,0,25,2.8
10059,みりん干し　まいわし,314,31.4,15.7,0,16.3,1.7
10060,缶詰　水煮,168,20.7,10.6,0,0.1,0.8
10061,缶詰　味付け,203,20.4,11.9,0,5.7,1.4
10062,缶詰　トマト漬,167,17.5,10.8,0,1.3,0.7
10063,缶詰　油漬,351,20.3,30.7,0,0.3,0.8
10064,缶詰　かば焼,234,16.2,15.6,0,9.3,1.5
10397,缶詰　アンチョビ,157,24.2,6.8,0,0.1,13.1
10065,いわな　養殖　生,101,19,3.6,0,0.1,0.1
10066,うぐい　生,93,20.1,1.5,0,0.2,0.2
10067,うなぎ　養殖　生,228,17.1,19.3,0,0.3,0.2
10068,うなぎ　きも　生,102,13,5.3,0,3.5,0.4
10069,うなぎ　白焼き,300,20.7,25.8,0,0.1,0.3
10070,うなぎ　かば焼,285,23,21,0,3.1,1.3
10071,うまづらはぎ　生,75,18.2,0.3,0,Tr,0.5
10072,うまづらはぎ　味付け開き干し,289,58.9,1.6,0,10.4,6.1
10073,えい　生,79,19.1,0.3,0,0.1,0.7
10074,えそ　生,87,20.1,0.8,0,0.1,0.3
10075,おいかわ　生,124,19.2,5.8,0,0.1,0.1
10076,おおさが　生,131,16.3,8,0,0.1,0.2
10077,おこぜ　生,81,19.6,0.2,0,0.2,0.2
10078,おひょう　生,93,19.9,1.7,0,0.1,0.2
10079,かさご　生,83,19.3,1.1,0,0.1,0.3
10080,かじか　生,98,15,5,0,0.2,0.3
10081,かじか　水煮,108,15.8,5.8,0,0.2,0.2
10082,かじか　つくだ煮,293,29.4,5.5,0,33.8,4.3
10083,くろかじき　生,93,22.9,0.2,0,0.1,0.2
10084,まかじき　生,107,23.1,1.8,0,0.1,0.2
10085,めかじき　生,139,19.2,7.6,0,0.1,0.2
10398,めかじき　焼き,202,27.5,11.1,0,0,0.3
10086,かつお　春獲り　生,108,25.8,0.5,0,0.1,0.1
10087,かつお　秋獲り　生,150,25,6.2,0,0.2,0.1
10088,そうだがつお　生,126,25.7,2.8,0,0.3,0.2
10089,なまり,126,29.8,0.7,0,0.4,0.3
10090,なまり節,162,38,1.1,0,0.5,0.2
10446,裸節,309,71.6,3.3,0,0.2,0.8
10091,かつお節,332,77.1,2.9,0,0.8,0.3
10092,削り節,327,75.7,3.2,0,0.4,1.2
10093,削り節つくだ煮,233,19.5,3.3,0,32.3,7.9
10094,角煮,221,31,1.6,0,21.4,3.8
10095,塩辛,58,12,1.5,0,Tr,12.7
10096,缶詰　味付け　フレーク,139,18.4,2.7,0,10.7,1.7
10097,缶詰　油漬　フレーク,289,18.8,24.2,0,0.1,0.9
10098,かます　生,137,18.9,7.2,0,0.1,0.3
10099,かます　焼き,134,23.3,4.9,0,0.1,0.4
10100,まがれい　生,89,19.6,1.3,0,0.1,0.3
10101,まがれい　水煮,97,21.4,1.1,0,0.1,0.3
10102,まがれい　焼き,104,23.4,1.3,0,0.1,0.3
10103,まこがれい　生,86,18,1.8,0,0.1,0.3
10399,まこがれい　焼き,138,28.5,2.8,0,0.2,0.5
10104,子持ちがれい　生,123,19.9,6.2,0,0.1,0.2
10105,子持ちがれい　水煮,137,22.3,7.2,0,0.1,0.2
10106,干しかれい,104,20.2,3.4,0,Tr,1.1
10107,かわはぎ　生,77,18.8,0.4,0,Tr,0.3
10108,かんぱち　三枚おろし　生,119,21,4.2,0,0.1,0.2
10424,かんぱち　背側　生,95,22.2,1.2,0,0.1,0.1
10109,きす　生,73,18.5,0.2,0,0,0.3
10400,きす　天ぷら,234,18.4,15.2,0.7,7.8,0.3
10110,きちじ　生,238,13.6,21.7,0,Tr,0.2
10111,きびなご　生,85,18.8,1.4,0,0.1,0.4
10112,きびなご　調味干し,241,47.9,7.4,0,0.5,6.6
10113,キャビア　塩蔵品,242,26.2,17.1,0,1.1,4.1
10114,キングクリップ　生,73,18.2,0.1,0,Tr,0.4
10115,ぎんだら　生,210,13.6,18.6,0,Tr,0.2
10401,ぎんだら　水煮,253,14.9,23.8,0,0,0.2
10116,きんめだい　生,147,17.8,9,0,0.1,0.1
10117,ぐち　生,78,18,0.8,0,Tr,0.2
10118,ぐち　焼き,100,23.4,0.8,0,Tr,0.4
10119,こい　養殖　生,157,17.7,10.2,0,0.2,0.1
10120,こい　養殖　水煮,190,19.2,13.4,0,0.2,0.1
10121,こい　養殖　内臓　生,258,9,25.9,0,1.3,0.2
10122,まごち　生,94,22.5,0.5,0,0.2,0.3
10123,めごち　生,73,17.1,0.6,0,0.1,0.4
10124,このしろ　生,146,19,8.3,0,0.4,0.4
10125,このしろ　甘酢漬,184,19.1,10.1,0,6.4,2.3
10126,からふとます　生,139,21.7,6.6,0,0.1,0.2
10127,からふとます　焼き,175,28.1,7.7,0,0.1,0.2
10128,からふとます　塩ます,146,20.9,7.4,0,0.6,5.8
10129,からふとます　水煮缶詰,145,20.7,7.2,0,0.1,0.9
10130,ぎんざけ　養殖　生,188,19.6,12.8,0,0.3,0.1
10131,ぎんざけ　養殖　焼き,236,25.2,15.8,0,0.4,0.2
10132,さくらます　生,146,20.9,7.7,0,0.1,0.1
10133,さくらます　焼き,208,28.4,12,0,0.1,0.2
10134,しろさけ　生,124,22.3,4.1,0,0.1,0.2
10135,しろさけ　水煮,142,25.5,4.7,0,0.1,0.2
10136,しろさけ　焼き,160,29.1,5.1,0,0.1,0.2
10137,しろさけ　新巻き　生,138,22.8,6.1,0,0.1,3
10138,しろさけ　新巻き　焼き,177,29.3,7.9,0,0.1,2.1
10139,しろさけ　塩ざけ,183,22.4,11.1,0,0.1,1.8
10140,しろさけ　イクラ,252,32.6,15.6,0,0.2,2.3
10141,しろさけ　すじこ,263,30.5,17.4,0,0.9,4.8
10142,しろさけ　めふん,74,16.9,0.9,0,0.4,14.7
10143,しろさけ　水煮缶詰,156,21.2,8.5,0,0.1,0.6
10447,しろさけ　サケ節　削り節,346,77.4,3.4,0,0.2,0.8
10144,たいせいようさけ　養殖　皮つき　生,218,20.1,16.5,0,0.1,0.1
10433,たいせいようさけ　養殖　皮つき　水煮,236,22.5,18.4,0,0.1,0.1
10434,たいせいようさけ　養殖　皮つき　蒸し,230,23.8,15.8,0,0.1,0.1
10435,たいせいようさけ　養殖　皮つき　電子レンジ調理,223,22.9,15.4,0,0.1,0.1
10145,たいせいようさけ　養殖　皮つき　焼き,270,24.5,19.7,0,0.3,0.1
10436,たいせいようさけ　養殖　皮つき　ソテー,266,25.2,20.4,0,0.1,0.1
10437,たいせいようさけ　養殖　皮つき　天ぷら,282,21,20.1,-,5.1,0.2
10438,たいせいようさけ　養殖　皮なし　生,223,19.6,17,0,0.1,0.1
10439,たいせいようさけ　養殖　皮なし　水煮,244,22.7,17.9,0,0.1,0.1
10440,たいせいようさけ　養殖　皮なし　蒸し,228,23.2,15.8,0,0.1,0.1
10441,たいせいようさけ　養殖　皮なし　電子レンジ調理,231,22.7,16.5,0,0.1,0.1
10442,たいせいようさけ　養殖　皮なし　焼き,229,23.9,15.7,0,0.1,0.1
10443,たいせいようさけ　養殖　皮なし　ソテー,269,25.8,21,0,0.1,0.1
10444,たいせいようさけ　養殖　皮なし　天ぷら,266,20,18.6,-,5.5,0.2
10146,にじます　海面養殖　皮つき　生,201,21.4,14.2,0,0.1,0.2
10402,にじます　海面養殖　皮なし　生,176,20.5,10.8,0,0.2,0.1
10147,にじます　海面養殖　皮つき　焼き,238,27.2,15.8,0,0.4,0.2
10148,にじます　淡水養殖　皮つき　生,116,19.7,4.6,0,0.1,0.1
10149,べにざけ　生,127,22.5,4.5,0,0.1,0.1
10150,べにざけ　焼き,163,28.5,6,0,0.1,0.2
10151,べにざけ　くん製,143,25.7,5.5,0,0.1,3.8
10152,ますのすけ　生,176,19.5,12.5,0,Tr,0.1
10153,ますのすけ　焼き,238,26.4,16.7,0,Tr,0.1
10154,まさば　生,211,20.6,16.8,0,0.3,0.3
10155,まさば　水煮,253,22.6,22.6,0,0.3,0.2
10156,まさば　焼き,264,25.2,22.4,0,0.4,0.3
10403,まさば　フライ,316,20,25.1,-,6.5,0.3
10404,ごまさば　生,131,23,5.1,0,0.3,0.2
10405,ごまさば　水煮,139,24.8,5.2,0,0.2,0.1
10406,ごまさば　焼き,174,31.1,6.6,0,0.3,0.2
10157,ごまさば　さば節,330,73.9,5.1,0,Tr,0.9
10158,たいせいようさば　生,295,17.2,26.8,0,0.4,0.3
10159,たいせいようさば　水煮,310,18.6,28.5,0,0.4,0.2
10160,たいせいようさば　焼き,326,21.8,29.3,0,0.5,0.3
10161,塩さば,263,26.2,19.1,0,0.1,1.8
10162,開き干し,303,18.7,28.5,0,0.2,1.7
10163,しめさば,292,18.6,26.9,0,1.7,1.6
10164,缶詰　水煮,174,20.9,10.7,0,0.2,0.9
10165,缶詰　みそ煮,210,16.3,13.9,0,6.6,1.1
10166,缶詰　味付け,208,21.4,12.6,0,4,1.3
10167,あぶらつのざめ　生,138,16.8,9.4,0,Tr,0.3
10168,よしきりざめ　生,79,18.9,0.6,0,Tr,0.5
10169,ふかひれ,344,83.9,1.6,0,Tr,0.5
10170,さより　生,88,19.6,1.3,0,Tr,0.5
10171,さわら　生,161,20.1,9.7,0,0.1,0.2
10172,さわら　焼き,184,23.6,10.8,0,0.1,0.2
10173,さんま　皮つき　生,287,18.1,25.6,0,0.1,0.4
10407,さんま　皮なし　生,277,17.8,25,0,0.2,0.3
10174,さんま　皮つき　焼き,281,23.3,22.8,0,0.2,0.3
10175,さんま　開き干し,232,19.3,19,0,0.1,1.3
10176,さんま　みりん干し,382,23.9,25.8,0,20.4,3.6
10177,さんま　缶詰　味付け,259,18.9,18.9,0,5.6,1.4
10178,さんま　缶詰　かば焼,219,17.4,13,0,9.7,1.5
10179,しいら　生,100,21.3,1.9,0,Tr,0.1
10180,ししゃも　生干し　生,152,21,8.1,0,0.2,1.2
10181,ししゃも　生干し　焼き,162,24.3,7.8,0,0.2,1.6
10182,からふとししゃも　生干し　生,160,15.6,11.6,0,0.5,1.5
10183,からふとししゃも　生干し　焼き,170,18.2,11.3,0,0.6,2
10184,したびらめ　生,89,19.2,1.6,0,Tr,0.4
10185,しまあじ　養殖　生,153,21.9,8,0,0.1,0.1
10186,しらうお　生,70,13.6,2,0,0.1,0.4
10187,シルバー　生,138,18.6,7.9,0,Tr,0.2
10188,すずき　生,113,19.8,4.2,0,Tr,0.2
10189,きだい　生,100,18.6,3.1,0,0.2,0.2
10190,くろだい　生,137,20.4,6.7,0,0.3,0.1
10191,ちだい　生,97,19.4,2.4,0,0.1,0.2
10192,まだい　天然　生,129,20.6,5.8,0,0.1,0.1
10193,まだい　養殖　皮つき　生,160,20.9,9.4,0,0.1,0.1
10194,まだい　養殖　皮つき　水煮,182,22.2,11.9,0,0.1,0.1
10195,まだい　養殖　皮つき　焼き,186,22.7,12,0,0.1,0.1
10408,まだい　養殖　皮なし　生,131,21.2,5.9,0,0.2,0.1
10196,たかさご　生,93,20.2,1.5,0,0.1,0.1
10197,たかべ　生,148,18.7,9,0,Tr,0.3
10198,たちうお　生,238,16.5,20.9,0,Tr,0.2
10199,すけとうだら　生,72,17.4,1,0,0.1,0.3
10409,すけとうだら　フライ,195,19.2,11.9,-,5.7,0.4
10200,すけとうだら　すり身,98,17.5,0.2,0,6.6,0.3
10201,すけとうだら　すきみだら,165,40.5,0.3,0,0.1,18.8
10202,すけとうだら　たらこ　生,131,24,4.7,0,0.4,4.6
10203,すけとうだら　たらこ　焼き,158,28.3,6.1,0,0.5,5.3
10204,すけとうだら　からしめんたいこ,121,21,3.3,0,3,5.6
10205,まだら　生,72,17.6,0.2,0,0.1,0.3
10206,まだら　焼き,103,25.2,0.2,0,0.2,0.4
10207,まだら　しらこ　生,60,13.4,0.8,0,0.2,0.3
10208,まだら　塩だら,61,15.2,0.1,0,Tr,2
10209,まだら　干しだら,299,73.2,0.8,0,0.1,3.8
10210,でんぶ,276,25.5,1.1,0,41.5,4.2
10448,桜でんぶ,351,10.6,0.5,0,80.2,2.4
10211,ちか　生,82,19.5,0.6,0,Tr,0.6
10213,どじょう　生,72,16.1,1.2,0,Tr,0.2
10214,どじょう　水煮,76,17.1,1.2,0,Tr,0.3
10215,とびうお　生,89,21,0.7,0,0.1,0.2
10421,とびうお　煮干し,325,80,2.2,0,0.1,1.5
10422,とびうお　焼き干し,309,73.4,3.3,0,0.1,1.8
10212,ナイルティラピア　生,124,19.8,5.3,0,0.2,0.2
10216,なまず　生,145,18.4,8.6,0,Tr,0.1
10217,にぎす　生,84,18.7,1.2,0,0.1,0.5
10218,にしん　生,196,17.4,15.1,0,0.1,0.3
10219,にしん　身欠きにしん,224,20.9,16.7,0,0.2,0.4
10220,にしん　開き干し,239,18.5,19.7,0,0.2,0.9
10221,にしん　くん製,280,23.1,22.1,0,Tr,9.9
10222,にしん　かずのこ　生,139,25.2,6.7,0,0.2,0.8
10223,にしん　かずのこ　乾,358,65.2,13.6,0,0.5,3.6
10224,にしん　かずのこ　塩蔵　水戻し,80,15,3,0,0.6,1.2
10225,はぜ　生,78,19.1,0.2,0,0.1,0.2
10226,はぜ　つくだ煮,277,24.3,3,0,39.9,5.6
10227,はぜ　甘露煮,260,21.1,2.2,0,40.3,3.8
10228,はたはた　生,101,14.1,5.7,0,Tr,0.5
10229,はたはた　生干し,154,16.7,10.3,0,Tr,1.3
10230,はまふえふき　生,85,20.5,0.3,0,0.1,0.2
10231,はも　生,132,22.3,5.3,0,Tr,0.2
10233,ひらまさ　生,128,22.6,4.9,0,0.1,0.1
10234,ひらめ　天然　生,96,20,2,0,Tr,0.1
10235,ひらめ　養殖　皮つき　生,115,21.6,3.7,0,Tr,0.1
10410,ひらめ　養殖　皮なし　生,100,21.2,2.5,0,0.1,0.1
10236,とらふぐ　養殖　生,80,19.3,0.3,0,0.2,0.3
10237,まふぐ　生,78,18.9,0.4,0,Tr,0.2
10238,ふな　生,93,18.2,2.5,0,0.1,0.1
10239,ふな　水煮,104,20.3,2.8,0,0.1,0.1
10240,ふな　甘露煮,266,15.5,3.6,0,44.4,3.3
10449,ふな　ふなずし,181,21.3,7.9,0,9.2,3.9
10241,ぶり　成魚　生,222,21.4,17.6,0,0.3,0.1
10242,ぶり　成魚　焼き,260,26.2,20.4,0,0.3,0.1
10243,ぶり　はまち　養殖　皮つき　生,217,20.7,17.2,0,0.3,0.1
10411,ぶり　はまち　養殖　皮なし　生,180,21,12,0,0.3,0.1
10244,ほうぼう　生,110,19.6,4.2,0,Tr,0.3
10245,ホキ　生,78,17,1.3,0,Tr,0.4
10246,ほっけ　生,103,17.3,4.4,0,0.1,0.2
10247,ほっけ　塩ほっけ,113,18.1,4.9,0,0.1,3.6
10248,ほっけ　開き干し　生,161,20.6,9.4,0,0.1,1.8
10412,ほっけ　開き干し　焼き,179,23.1,10.9,0,0.2,2
